topic_id,category_id,post_count,avg_score
214892,20,1,47.8
214947,8,12,237.06666666666663
214960,7,14,105.3714285714286
214999,21,24,138.125
215010,7,9,225.06666666666672
215032,21,5,138.16000000000003
215034,7,6,263.96666666666664
21507,7,3,466.3333333333333
215157,7,9,1562.0666666666668
215225,20,28,1766.8500000000001
21522,7,5,95.4
215242,21,8,62.75000000000001
21524,7,1,247.4
215258,7,10,366.08
21526,7,2,484.3
215282,19,2,198.70000000000002
215283,7,1,72.0
21533,21,6,497.93333333333334
215348,21,9,3787.6222222222227
215370,7,6,17.500000000000004
21537,8,2,37.5
215385,20,7,77.22857142857141
215411,20,2,231.39999999999998
215416,19,27,3098.325925925926
21541,8,7,567.7714285714285
215441,20,6,291.7
215450,20,3,802.9333333333334
21547,7,1,80.2
215480,21,1,35494.0
215484,19,1,77.0
215492,8,4,499.45000000000005
215519,21,1,1405.8
215526,7,1,653.8
215538,7,2,6.8
215545,20,27,907.4000000000002
215550,20,1,23.8
21555,7,3,21.799999999999997
215575,7,5,439.7200000000001
21557,21,1,332.0
215602,19,1,52.4
215620,7,2,132.6
215650,21,1,214.0
21565,7,3,66.39999999999999
215699,7,1,53.6
21572,7,4,1607.3500000000001
21573,7,2,9.5
215753,20,1,47.8
215754,20,5,47.64
215764,20,13,3593.646153846154
21576,7,10,135.16
215789,20,1,18.8
215841,19,1,292.4
21587,7,1,118.2
21589,8,2,83.6
21590,7,8,2463.7500000000005
215914,7,11,1138.0181818181818
21592,7,11,413.61818181818177
215949,20,15,149.3733333333333
215971,7,1,1009.0
21598,7,2,909.9
216017,7,2,833.5
216020,20,2,81.5
21603,7,11,245.709090909091
21604,7,2,1089.8999999999999
216059,7,7,1503.4857142857143
21605,7,3,174.33333333333334
21606,7,1,285.6
216083,20,8,108.97500000000001
2160,21,6,71.26666666666667
216108,7,10,124.78
21612,8,130,158.33846153846136
216159,7,4,94.85000000000001
216184,7,13,730.3538461538462
216232,20,5,166.48
216250,21,2,137.7
216252,19,3,200.53333333333333
216253,20,7,19.285714285714285
21626,7,3,154.93333333333334
216274,19,1,366.0
21627,7,14,2404.742857142857
216296,7,4,265.70000000000005
216332,7,2,86.8
21633,7,4,90.6
216346,20,8,14.25
216364,7,1,978.4
216365,7,2,1210.8999999999999
21636,7,11,5030.345454545453
216407,21,10,1102.58
21644,7,3,329.8666666666667
21649,21,2,78.3
21656,8,2,138.5
21658,8,2,504.7
216659,7,10,146.88000000000002
216676,20,3,54.26666666666667
216689,19,2,120.9
216698,7,1,2040.8
216711,20,28,103.04285714285713
216730,20,3,404.0666666666666
21673,7,2,28.7
216748,8,2,201.1
21676,7,12,233.1166666666667
216836,21,5,42.64
21684,21,1,183.2
216866,19,5,392.64
216873,20,5,149.16
216882,20,54,154.25185185185188
21689,14,1,183.6
216924,7,5,15.48
21696,7,1,3041.8
216970,19,8,1324.9
217007,20,7,224.54285714285712
21700,7,3,23.0
21701,7,2,32.5
217062,20,6,246.5333333333333
217079,20,4,35.199999999999996
217090,19,1,85.8
217092,20,15,94.39999999999999
2170,7,6,79.53333333333333
217110,7,2,72.8
217113,19,1,201.4
217129,21,3,40.199999999999996
21713,7,3,223.0666666666667
217150,8,4,147.65
21715,7,4,181.45000000000002
217206,20,4,602.7
217217,19,4,15.299999999999999
21722,8,4,2167.8
217250,21,5,134.24
217266,19,5,64.32000000000001
217306,20,26,130.96153846153845
217314,20,2,23.7
217322,20,22,1513.3909090909087
217366,8,2,60.9
21740,7,15,2565.76
21743,7,9,4070.5777777777776
217451,20,10,408.7800000000001
21746,7,13,116.55384615384614
21751,7,9,4219.644444444443
21753,8,2,273.7
21756,7,8,161.00000000000003
217601,7,6,299.26666666666665
21760,7,9,63.844444444444434
217710,7,3,2776.2000000000003
217718,20,6,347.3666666666666
217732,7,15,1283.5600000000002
21774,7,7,6446.028571428571
217754,7,1,108.0
217755,7,7,6669.057142857142
21775,7,8,1331.925
217794,20,8,74.15
217804,20,11,81.52727272727272
217818,8,2,454.8
21784,7,2,23.200000000000003
217856,7,4,12.5
217907,20,2,227.0
217923,20,2,146.1
21792,7,1,161.2
21794,8,8,2854.4
21796,8,2,3591.1
218026,20,8,237.62500000000003
218039,19,1,11.0
21803,8,3,88.0
218075,19,5,43.68000000000001
21807,7,1,733.4
21808,7,5,4880.76
218156,19,1,66.4
218179,20,4,5435.349999999999
218196,20,5,19.68
218260,20,1,169.6
218265,7,26,42.05384615384616
21827,7,3,29.333333333333332
218307,7,26,1422.6692307692306
21831,7,3,109.13333333333333
21832,7,7,872.1428571428572
218337,7,2,565.3
218338,19,1,176.4
21833,7,4,7409.15
218341,7,31,472.9290322580647
21837,8,7,1168.7714285714285
218383,19,2,28.200000000000003
21839,8,5,135.68
218430,7,6,833.2000000000002
218477,8,3,5478.933333333333
21848,7,1,39.6
218536,7,5,202.04000000000002
218542,19,2,66.9
218548,20,6,61.73333333333333
218549,8,7,1585.5714285714287
218593,19,2,485.8
218599,7,5,1826.6799999999998
21859,8,5,739.68
218607,19,3,15368.666666666666
218617,20,1,28.6
21862,8,2,38.2
21864,7,2,56.2
21867,7,5,1501.88
2186,21,5,353.47999999999996
218707,8,5,102.71999999999998
21873,7,2,727.5
21875,7,3,234.13333333333335
21876,7,2,164.3
218822,19,2,6.3
21885,7,1,47.0
21888,7,5,119.96000000000001
218898,8,3,1674.7333333333333
218900,7,3,1027.0
21890,21,1,420.4
21894,7,1,304.0
218968,19,1,81.0
21898,7,7,794.9142857142857
218996,7,11,2406.545454545454
219022,20,4,65.95
219034,20,1,654.6
21904,7,1,2678.8
219087,7,1,3206.0
219113,19,1,35.6
219120,20,4,198.25
219170,21,5,286.44
219172,7,3,3108.3999999999996
21917,7,5,325.55999999999995
219198,19,1,31.2
219226,20,20,80.85000000000001
21924,8,3,8344.066666666666
219254,20,11,130.74545454545455
219264,7,7,244.65714285714287
219270,7,4,110.10000000000001
21927,8,3,976.8000000000001
219313,19,1,862.2
219323,8,1,645.6
219335,19,4,375.55
21933,7,1,22.6
219341,8,2,331.8
219369,7,10,365.82
219371,7,1,2100.0
219377,19,1,46.6
219406,19,1,188.6
219517,7,11,831.4363636363636
219677,20,10,47.559999999999995
219691,7,15,1305.8400000000004
21971,7,6,84.66666666666667
21974,7,2,336.7
21978,8,3,620.8
21979,7,6,2416.0666666666666
219838,19,2,90.6
21993,14,21,100.13333333333333
219962,21,6,80.66666666666667
21999,7,74,520.518918918919
22004,7,2,21.200000000000003
220064,7,4,80.54999999999998
22008,7,1,147.8
220106,20,2,114.8
220115,7,3,45.53333333333333
220120,7,11,1555.5818181818177
22012,7,1,63.2
220160,7,3,118.73333333333333
220164,7,2,1130.3
220168,19,4,103.25
220182,7,9,711.6444444444444
220194,20,1,43.2
22019,7,2,1423.7
2201,21,5,59.6
22021,7,2,626.3000000000001
220248,8,4,1030.9
220272,20,7,110.3142857142857
220282,27,7,61.171428571428564
220286,27,8,33.37499999999999
220291,20,6,79.99999999999999
2202,21,5,39.99999999999999
220307,19,3,87.2
220370,7,4,1071.8999999999999
220390,20,2,125.5
220393,19,2,169.4
220396,20,2,157.29999999999998
2203,21,2,24.5
220401,20,2,219.3
220417,20,16,25.925
220418,20,1,1777.2
220435,20,18,607.6666666666667
220445,20,17,103.9764705882353
220492,8,2,162.9
220504,20,18,372.1333333333333
220518,8,1,1081.0
220537,21,3,27.866666666666664
220556,7,2,109.0
220557,7,5,380.4
22055,7,1,78.8
220585,7,1,18.4
220626,21,23,196.60869565217388
220688,27,7,23.571428571428566
220709,27,8,87.25000000000001
22071,6,10,391.14
220754,20,4,229.95000000000002
22075,7,1,71.0
220782,7,13,95.58461538461539
220797,19,1,586.2
22079,8,6,2265.233333333333
2207,8,12,311.59999999999997
22080,8,3,109.86666666666667
220812,7,8,1051.65
220829,7,18,2360.7999999999997
220845,19,1,3586.0
22084,7,1,2470.8
22085,7,5,244.87999999999997
220868,7,8,884.6249999999999
220883,20,7,314.80000000000007
22088,7,1,395.0
220894,19,1,26.8
220896,21,1,57.8
22093,7,1,118.6
220992,19,2,6.0
221010,20,3,534.2666666666667
22103,8,11,466.6181818181818
221058,20,14,123.44285714285715
22106,7,1,208.2
221089,7,2,46.199999999999996
22108,7,1,258.6
221117,19,2,804.2
221126,19,1,111.4
221170,7,6,478.6000000000001
22117,7,9,3911.022222222222
221185,20,13,846.1230769230768
22118,7,1,339.6
221240,7,3,78.6
22126,7,2,145.4
221271,20,2,186.3
221274,20,1,72.4
221276,7,4,511.3
22133,7,3,2150.5333333333333
22137,7,10,48.2
22138,7,2,13.5
221410,7,4,24.500000000000004
221419,7,9,2493.2222222222217
22141,8,4,650.95
22146,7,2,88.0
221471,19,3,22.400000000000002
221503,19,12,1393.7500000000002
221518,21,1,1038.4
221540,21,1,923.4
221555,7,4,1345.4
221586,8,5,293.08
22159,7,8,145.725
221637,21,2,73.30000000000001
221640,7,19,305.02105263157887
221677,7,19,459.4631578947368
221683,7,1,157.8
22168,21,2,87.2
221701,7,1,254.2
221715,7,4,1874.95
22173,8,3,3270.2666666666664
22175,7,6,456.7
221766,7,1,87.8
221783,7,14,760.4571428571429
221799,7,3,248.66666666666666
22180,21,18,87.83333333333336
221828,20,10,44.04
22182,7,1,758.0
221832,19,1,628.0
221898,20,1,376.6
2218,21,3,86.53333333333332
22190,7,2,76.5
221919,7,16,34.58749999999999
22191,7,1,1868.2
221956,20,3,239.60000000000002
222009,7,8,380.275
222013,7,2,4509.5
222017,19,3,53.20000000000001
222019,7,3,579.8666666666667
22203,7,1,57.4
22205,8,1,1832.6
222074,7,5,211.56000000000003
22207,21,1,2366.2
222094,20,4,304.2
22209,8,2,15.4
2220,7,16,132.63749999999996
222124,19,1,1682.2
222143,21,2,122.6
222152,19,2,513.5
22217,21,2,143.60000000000002
22219,21,2,11.2
222213,19,22,300.4727272727273
222217,7,11,877.0363636363636
222236,19,1,1437.4
222252,7,5,1261.9199999999998
22225,7,2,292.8
22227,7,12,7888.783333333332
2222,21,1,58.6
222324,7,5,19.119999999999997
222335,19,1,16.6
222339,19,1,81.8
22235,21,2,84.39999999999999
222381,7,2,305.8
222417,7,9,577.2444444444445
22242,7,2,220.0
222454,7,3,57.06666666666666
222477,20,3,166.93333333333334
222492,20,28,33.99999999999999
22253,7,19,97.76842105263158
222564,19,1,426.6
222568,19,10,96.83999999999997
222569,7,4,51.1
22256,7,3,1132.1333333333334
222648,20,9,281.2222222222222
222662,21,2,254.70000000000002
22267,7,2,24.3
222694,7,2,111.5
22270,7,2,337.5
222739,19,1,65.8
22273,7,4,14.899999999999999
22274,7,3,1161.9333333333334
22276,7,6,26.7
2227,7,7,64.97142857142858
22280,8,7,1137.2857142857144
222820,7,18,510.63333333333344
222840,20,33,79.3636363636363
222841,20,1,38.0
22284,7,6,155.13333333333333
222874,19,19,742.7157894736844
222899,7,3,39.333333333333336
22290,7,11,5624.963636363636
222911,20,4,41.35
222947,21,2,92.0
222949,7,4,2663.9500000000003
222965,20,1,144.6
22297,7,4,346.1
22298,7,2,336.3
222999,7,4,140.7
223010,19,2,33.6
223025,20,4,1303.35
223041,20,1,401.0
22306,8,2,14.5
223095,20,10,23.22
223120,20,1,23.6
223130,7,2,1039.9
223137,7,4,188.29999999999998
22313,7,2,10.7
22314,8,2,34.6
223158,20,17,62.85882352941177
223193,21,2,3563.9
22319,21,13,85.49230769230772
223206,19,6,130.33333333333334
223220,20,1,328.8
223243,21,2,246.70000000000002
22324,21,2,32.4
223297,21,2,643.4
2232,21,9,73.46666666666667
223349,19,1,116.0
223387,19,1,21.8
223405,19,5,46.4
22340,19,5,1653.56
22341,14,3,9184.266666666666
223420,7,14,386.0285714285714
223428,19,1,201.0
223440,21,1,418.2
223465,7,2,145.3
223479,8,69,118.50434782608697
223490,7,1,1790.2
22349,7,8,513.675
223526,20,27,156.19259259259263
223535,7,4,332.20000000000005
223536,20,4,72.7
22359,7,3,1306.9333333333334
22365,7,11,258.2000000000001
223672,19,1,3147.4
223679,20,2,284.3
2236,7,4,43.449999999999996
223720,7,2,1996.0
223727,20,1,241.2
22373,7,5,532.4800000000001
223760,7,6,38.1
223790,20,14,154.22857142857143
223822,20,4,239.35
223862,20,11,52.309090909090905
223863,7,4,55.75
22386,7,9,667.7777777777779
223890,7,7,26.114285714285717
223908,21,1,83.2
223973,21,1,1283.8
223997,20,2,72.1
223998,27,5,15.24
223,14,40,4120.445
22402,8,6,926.9666666666667
224065,7,3,1369.9333333333334
22408,7,1,125.2
224120,19,2,11.1
224126,7,8,674.4
224139,8,1,29.0
22416,7,2,152.0
224178,7,1,260.2
224185,20,1,38.0
224210,7,5,824.8800000000001
224219,7,5,3299.6400000000003
22422,7,1,1869.2
224239,7,1,215.2
22424,7,6,362.5333333333333
224256,19,2,18.0
224260,7,4,173.29999999999998
22426,8,5,449.88
22429,7,1,380.2
22431,8,1,303.2
22435,7,9,318.26666666666665
22437,7,3,224.33333333333334
224429,19,1,655.0
224432,19,6,490.90000000000003
224456,7,2,54.2
224458,20,9,329.4888888888889
224467,7,13,131.35384615384618
22453,21,3,1532.3999999999999
22456,7,4,4054.05
22460,8,4,46.4
224631,7,6,253.30000000000004
224636,20,4,37.35000000000001
22463,7,1,236.8
224660,21,18,1685.9111111111113
224664,19,1,31.6
224701,7,14,629.7285714285716
22471,7,5,54.44
22474,7,3,294.40000000000003
224759,7,6,237.00000000000003
224775,20,1,40.4
224819,19,8,11206.574999999999
22481,21,9,2026.644444444444
224827,19,2,44.699999999999996
22483,21,2,4047.9
224846,20,9,313.1333333333334
224866,7,2,30.400000000000002
224874,19,2,48.5
22487,7,5,477.6
224881,7,7,28.342857142857145
224895,7,14,199.92857142857147
224903,7,4,815.55
224955,19,3,1466.0
224969,19,2,23.7
22496,8,7,1053.0
22499,8,3,20.133333333333333
225007,21,1,1354.8
225046,20,10,836.7200000000003
22510,7,2,32.3
225120,19,1,241.2
225130,7,11,2689.1636363636367
22513,7,43,1081.2604651162794
225166,19,1,101.0
225194,20,4,70.6
225211,7,1,934.6
225217,19,3,126.53333333333332
225231,21,52,66.20384615384613
225269,19,4,367.55
22527,7,4,6790.249999999999
225327,20,1,618.2
225333,7,11,1426.9272727272728
22534,7,5,1267.08
225383,21,12,160.81666666666666
225431,19,2,164.0
225441,19,7,884.1142857142858
22544,7,2,22.3
225478,19,1,161.2
225502,19,1,211.4
22551,7,6,970.4
225524,20,9,591.1777777777777
225550,7,5,369.68
225556,19,1,26.0
225573,19,1,16.2
225575,7,20,393.4899999999999
22557,8,4,339.95
22561,7,2,16.200000000000003
22564,8,4,3707.3
2256,8,9,260.8222222222223
225722,19,16,1463.0125
225784,7,6,648.1
2257,8,7,260.51428571428573
225800,19,2,15.600000000000001
225811,20,11,147.6727272727273
225829,20,3,89.53333333333335
225846,7,10,3321.1800000000003
225896,7,10,89.84000000000002
225928,20,1,89.6
225933,20,6,456.86666666666673
225967,19,23,701.7391304347827
22596,8,9,273.9111111111111
225999,7,2,20.5
22600,8,3,362.20000000000005
22604,7,3,10290.466666666665
22606,21,4,367.5
22609,7,3,229.86666666666667
226110,21,4,2097.3
226227,20,21,502.3999999999999
22627,7,6,331.1666666666667
22628,8,2,1232.5
226299,8,10,154.05999999999995
22633,7,1,446.2
22637,8,5,284.96000000000004
226395,20,5,653.88
226412,7,6,127.86666666666667
226459,19,1,21.2
22649,7,8,1408.375
226502,7,8,39.325
226506,19,1,21.2
226512,8,7,5545.4571428571435
226575,20,9,86.22222222222223
22658,7,1,166.6
22660,7,10,1231.26
22662,7,1,7869.0
226659,7,3,3021.2000000000003
22665,7,7,114.77142857142856
226704,7,6,297.6
22670,7,9,2199.7555555555555
226723,20,1,350.2
22674,7,1,143.4
226750,7,4,728.3000000000001
22676,8,1,1134.2
226783,7,7,495.65714285714284
226786,7,12,353.43333333333334
22678,8,4,51.50000000000001
226848,7,3,445.2
226867,7,2,91.5
226897,19,1,30.8
226943,20,11,23.436363636363637
226954,20,8,55.55
226957,7,9,277.44444444444446
226981,7,2,135.0
22698,7,3,3750.2000000000003
22700,14,5,996.8800000000001
227043,7,9,33.42222222222222
22711,7,5,257.68
227157,19,16,4772.2125
227158,19,3,2266.3333333333335
22720,7,12,1635.3000000000002
22727,7,2,21806.100000000002
227282,27,4,24.2
22738,7,26,6079.776923076921
227436,8,13,216.29230769230773
227437,20,1,34.4
22743,8,1,1945.4
227469,21,1,13.0
22753,8,5,438.68
227558,7,7,10697.685714285715
227570,7,1,131.8
227580,21,2,354.8
227585,7,13,1042.1384615384616
227601,14,6,1667.633333333334
22761,7,5,131.12
227707,7,1,34.2
227729,20,1,43.2
22772,7,3,3340.933333333333
227759,7,3,481.8
227765,20,3,72.60000000000001
227779,19,3,23.266666666666666
227822,8,24,811.3583333333332
227848,7,4,633.45
227856,19,9,620.9333333333335
227895,7,6,536.5666666666667
22790,7,10,3902.2400000000007
227936,20,8,92.77499999999999
227944,7,2,277.1
22796,8,7,124.11428571428573
22807,21,5,84.8
22810,7,2,252.9
22817,7,3,32.333333333333336
22823,7,5,11.48
228251,19,5,52.52
22827,8,3,669.8
22840,7,1,83.0
22841,7,6,244.0
22845,14,1,1539.0
22846,21,1,224.8
228562,7,12,14.600000000000001
228582,19,3,26.399999999999995
22858,8,2,2240.3999999999996
22860,21,6,65.7
22861,8,13,452.23076923076917
22863,8,5,77.56
228682,7,13,1643.7230769230773
22872,7,1,77.4
228768,19,1,212.8
22883,7,8,486.475
228869,19,1,51.6
228909,20,1,8551.8
228911,8,6,471.76666666666665
228923,21,11,147.69090909090912
22892,7,6,259.2666666666667
228940,7,3,57.666666666666664
22895,7,4,137.95000000000002
228960,19,1,941.2
228972,21,2,25.2
228995,21,1,78.0
229018,20,4,142.35
229032,14,4,246.1
229045,7,6,246.6666666666667
229068,7,2,20.4
229119,7,4,560.9499999999999
22912,21,3,44.86666666666667
22913,7,3,267.1333333333333
22920,8,9,426.6888888888889
229226,7,5,1108.28
229251,7,11,82.2
229267,7,7,351.9428571428571
229335,7,1,224.4
22935,7,1,80.2
229372,20,10,45.47999999999999
229396,14,2,448.4
229400,19,1,498.0
229475,20,1,504.2
229479,7,4,1102.9999999999998
229488,19,2,29.1
229503,19,2,160.2
229518,7,1,43.4
229520,19,1,181.0
22953,21,2,1161.0
229676,7,2,133.6
229763,21,1,81.4
229812,19,1,26.6
22983,7,12,379.5333333333335
229856,14,1,184.6
229863,19,2,3641.6
229872,19,1,26.8
229917,27,3,36.46666666666667
22992,7,1,82.0
229931,7,4,995.6500000000001
22994,21,5,533.08
229993,7,1,139.4
230017,7,7,894.9428571428572
23002,8,10,903.9800000000001
230030,7,3,199.79999999999995
230031,21,3,25.86666666666667
23004,7,2,31.0
230084,20,2,66.8
230123,8,13,1078.4615384615386
230143,7,2,67.7
230206,20,5,27.839999999999996
23022,7,4,247.1
230252,8,2,91.5
23026,8,2,262.2
23028,8,6,58.76666666666666
230320,21,8,344.92499999999995
23034,21,2,1261.5
23035,7,1,66.6
230368,7,4,961.85
230390,20,2,878.0
230398,20,1,34.0
230409,7,3,1956.0
230413,8,9,65.80000000000001
23041,7,2,216.9
23045,7,36,287.9666666666666
230460,7,15,63.519999999999996
230465,20,12,171.53333333333333
230472,7,1,1374.2
23048,7,3,1396.0
230491,8,4,309.15
230564,21,4,44.39999999999999
230605,21,8,1651.3
23062,7,2,1846.8
230633,8,4,225.55
230634,7,3,132.9333333333333
230649,20,1,6419.0
230654,19,2,634.3000000000001
230662,7,5,343.71999999999997
23069,7,1,101.2
23071,7,6,32.63333333333333
230724,20,2,65.8
230736,20,1,94.4
230745,21,13,95.96923076923078
230782,20,4,142.25
230810,19,4,70.65
23082,21,1,64.0
23084,7,3,1525.7333333333333
23086,7,1,312.4
230965,19,3,6485.8
23099,7,8,5216.575
231108,7,3,1854.7333333333333
23110,7,1,66.2
231121,20,1,126.8
23116,21,10,240.93999999999997
23119,8,4,494.25
23122,8,5,257.88
231236,19,13,487.4307692307693
231251,20,1,27.4
231283,7,5,48.04
231310,19,2,496.40000000000003
23131,7,2,151.8
231320,19,1,16.0
23132,7,3,2929.8000000000006
231337,20,8,624.0
23134,7,2,559.1
23135,7,9,23254.844444444443
231365,21,3,174.86666666666667
23136,7,3,323.0
23140,7,11,1413.0181818181818
231486,20,11,65.0909090909091
231521,7,4,1431.25
231522,20,2,145.4
231543,20,1,99.6
23154,21,3,11.866666666666667
23159,7,1,263.8
231614,19,2,36.5
23163,7,13,871.8923076923074
23164,7,1,182.4
2316,7,8,336.7
231718,19,1,56.8
23173,21,3,243.13333333333333
23181,7,2,69.3
231844,20,1,43.2
231897,21,2,28.6
231921,7,6,42.83333333333334
23193,7,2,955.3
231983,7,2,4369.2
23201,7,6,758.0
232025,19,2,7982.200000000001
232046,7,1,1498.4
23205,8,4,47.4
